[2023-01-21 13:11:28] No settings files found: /home/kyle/.local/share/Mindustry/settings.bin and /home/kyle/.local/share/Mindustry/settings_backup.bin
[2023-01-24 11:40:17] Saving 872 values; 30860 bytes
[2023-01-24 11:40:30] Saving 872 values; 30860 bytes
[2023-01-24 11:40:46] Saving 872 values; 30860 bytes
[2023-01-24 11:41:30] Saving 872 values; 30860 bytes
[2023-01-24 11:41:49] Saving 872 values; 30860 bytes
[2023-01-24 11:42:22] Saving 872 values; 30860 bytes
[2023-01-24 11:42:30] Saving 872 values; 30860 bytes
[2023-01-24 11:42:52] Saving 872 values; 30860 bytes
[2023-01-24 11:43:14] Saving 872 values; 30860 bytes
[2023-01-24 11:43:30] Saving 872 values; 30860 bytes
[2023-01-24 11:43:38] Saving 874 values; 30906 bytes
[2023-01-24 11:43:50] Saving 874 values; 30906 bytes
[2023-01-24 11:44:49] Saving 874 values; 30906 bytes
[2023-01-24 11:45:45] Saving 874 values; 30891 bytes
[2023-01-24 11:45:58] Saving 874 values; 30891 bytes
[2023-01-24 11:46:30] Saving 874 values; 30906 bytes
[2023-01-24 11:47:21] Saving 874 values; 30906 bytes
[2023-01-24 11:47:27] Saving 875 values; 30931 bytes
[2023-01-24 11:47:29] Saving 876 values; 30958 bytes
[2023-01-24 11:47:29] Saving 877 values; 30984 bytes
[2023-01-24 11:47:30] Saving 878 values; 31015 bytes
[2023-01-24 11:47:30] Saving 878 values; 31000 bytes
[2023-01-24 11:47:31] Saving 879 values; 31019 bytes
[2023-01-24 11:49:01] Saving 879 values; 31019 bytes
[2023-01-24 11:49:28] Saving 879 values; 31019 bytes
[2023-01-24 11:49:30] Saving 879 values; 31034 bytes
[2023-01-24 11:50:20] Saving 879 values; 31034 bytes
[2023-01-24 11:50:30] Saving 879 values; 31034 bytes
[2023-01-24 11:50:37] Saving 879 values; 31034 bytes
[2023-01-24 11:50:53] Saving 879 values; 31034 bytes
[2023-01-24 11:51:18] Saving 879 values; 31034 bytes
[2023-01-24 11:51:31] Saving 879 values; 31034 bytes
[2023-01-24 11:51:44] Saving 879 values; 31034 bytes
[2023-01-24 11:51:52] Saving 879 values; 31034 bytes
[2023-01-24 11:52:03] Saving 879 values; 31034 bytes
[2023-01-24 11:52:30] Saving 879 values; 31019 bytes
[2023-01-24 11:53:19] Saving 879 values; 31019 bytes
[2023-01-24 11:53:44] Saving 879 values; 31034 bytes
[2023-01-24 11:54:03] Saving 879 values; 31034 bytes
[2023-01-24 11:54:20] Saving 879 values; 31034 bytes
[2023-01-24 11:54:48] Saving 879 values; 31034 bytes
[2023-01-24 11:55:31] Saving 879 values; 31034 bytes
[2023-01-24 11:56:16] Saving 879 values; 31034 bytes
[2023-01-24 11:56:21] Saving 879 values; 31034 bytes
[2023-01-24 11:56:30] Saving 879 values; 31034 bytes
[2023-01-24 11:57:10] Saving 879 values; 31034 bytes
[2023-01-24 11:57:25] Saving 879 values; 31034 bytes
[2023-01-24 11:57:30] Saving 879 values; 31034 bytes
[2023-01-24 11:58:38] Saving 879 values; 31034 bytes
[2023-01-24 11:59:07] Saving 879 values; 31034 bytes
[2023-01-24 11:59:24] Saving 879 values; 31034 bytes
[2023-01-24 11:59:30] Saving 879 values; 31034 bytes
[2023-01-24 11:59:50] Saving 879 values; 31034 bytes
[2023-01-24 12:00:50] Saving 879 values; 31034 bytes
[2023-01-24 12:01:30] Saving 879 values; 31034 bytes
[2023-01-24 12:02:04] Saving 879 values; 31034 bytes
[2023-01-24 12:02:30] Saving 879 values; 31034 bytes
[2023-01-24 12:02:46] Saving 879 values; 31034 bytes
[2023-01-24 12:02:50] Saving 879 values; 31034 bytes
[2023-01-24 12:03:30] Saving 879 values; 31023 bytes
[2023-01-24 12:04:46] Saving 879 values; 31023 bytes
[2023-01-24 12:05:10] Saving 879 values; 31023 bytes
[2023-01-24 12:05:21] Saving 879 values; 31023 bytes
[2023-01-24 12:06:12] Saving 879 values; 31023 bytes
[2023-01-24 12:06:30] Saving 879 values; 31040 bytes
[2023-01-24 12:07:46] Saving 879 values; 31040 bytes
[2023-01-24 12:07:57] Saving 879 values; 31040 bytes
[2023-01-24 12:08:59] Saving 879 values; 31025 bytes
[2023-01-24 12:09:30] Saving 879 values; 31025 bytes
[2023-01-24 12:09:45] Saving 879 values; 31025 bytes
[2023-01-24 12:10:10] Saving 879 values; 31025 bytes
[2023-01-24 12:10:30] Saving 879 values; 31051 bytes
[2023-01-24 12:11:03] Saving 879 values; 31051 bytes
[2023-01-24 12:11:21] Saving 879 values; 31051 bytes
[2023-01-24 12:11:30] Saving 879 values; 31051 bytes
[2023-01-24 12:11:44] Saving 879 values; 31051 bytes
[2023-01-24 12:12:18] Saving 879 values; 31051 bytes
[2023-01-24 12:12:42] Saving 879 values; 31051 bytes
[2023-01-24 12:14:17] Saving 879 values; 31051 bytes
[2023-01-24 12:14:20] Saving 879 values; 31051 bytes
[2023-01-24 12:14:30] Saving 879 values; 31051 bytes
[2023-01-24 12:14:39] Saving 879 values; 31051 bytes
[2023-01-24 12:15:33] Saving 879 values; 31051 bytes
[2023-01-24 12:15:54] Saving 879 values; 31051 bytes
[2023-01-24 12:16:10] Saving 879 values; 31051 bytes
[2023-01-24 12:16:36] Saving 879 values; 31051 bytes
[2023-01-24 12:16:40] Saving 879 values; 31051 bytes
[2023-01-24 12:17:44] Saving 879 values; 31051 bytes
[2023-01-24 12:17:59] Saving 879 values; 31051 bytes
[2023-01-24 12:18:41] Saving 879 values; 31051 bytes
[2023-01-24 12:19:20] Saving 879 values; 31051 bytes
[2023-01-24 12:22:56] Saving 880 values; 31063 bytes
[2023-01-24 12:22:57] Saving 880 values; 31063 bytes
[2023-01-24 12:23:01] Saving 881 values; 31105 bytes
[2023-01-24 12:23:06] Saving 881 values; 31105 bytes
[2023-01-24 12:23:36] Saving 881 values; 31105 bytes
[2023-01-24 15:05:50] Loaded 881 values
[2023-01-24 15:05:50] Backed up /home/kyle/.local/share/Mindustry/settings.bin to /home/kyle/.local/share/Mindustry/settings_backup.bin (31105 bytes)
[2023-01-24 15:05:53] Saving 881 values; 31105 bytes
[2023-01-24 15:06:06] Saving 881 values; 31105 bytes
[2023-01-24 15:06:06] Saving 881 values; 31105 bytes
[2023-01-24 15:06:06] Saving 881 values; 31105 bytes
[2023-01-24 15:06:12] Saving 881 values; 31105 bytes
[2023-01-24 15:06:13] Saving 881 values; 31105 bytes
[2023-01-24 15:06:25] Saving 881 values; 31105 bytes
[2023-01-24 15:06:29] Saving 881 values; 31105 bytes
[2023-01-24 15:06:29] Saving 881 values; 31105 bytes
[2023-01-24 15:06:29] Saving 881 values; 31105 bytes
[2023-01-24 15:06:29] Saving 881 values; 31105 bytes
[2023-01-24 15:06:32] Saving 881 values; 31105 bytes
[2023-01-24 15:06:32] Saving 881 values; 31170 bytes
[2023-01-24 15:06:32] Saving 881 values; 31170 bytes
[2023-01-24 15:06:38] Saving 883 values; 31436 bytes
[2023-01-24 15:07:29] Saving 883 values; 32085 bytes
[2023-01-24 15:09:59] Saving 883 values; 32107 bytes
[2023-01-24 15:10:14] Saving 883 values; 32107 bytes
[2023-01-24 15:10:47] Saving 883 values; 32107 bytes
[2023-01-24 15:11:03] Saving 883 values; 32107 bytes
[2023-01-24 15:11:29] Saving 883 values; 32107 bytes
[2023-01-24 15:12:05] Saving 883 values; 32107 bytes
[2023-01-24 15:12:14] Saving 883 values; 32107 bytes
[2023-01-24 15:12:24] Saving 883 values; 32107 bytes
[2023-01-24 15:12:29] Saving 883 values; 32107 bytes
[2023-01-24 15:12:33] Saving 885 values; 32155 bytes
[2023-01-24 15:13:29] Saving 885 values; 32155 bytes
[2023-01-24 15:13:53] Saving 885 values; 32155 bytes
[2023-01-24 15:15:06] Saving 885 values; 32155 bytes
[2023-01-24 15:15:29] Saving 885 values; 32155 bytes
[2023-01-24 15:16:29] Saving 885 values; 32155 bytes
[2023-01-24 15:16:38] Saving 885 values; 32155 bytes
[2023-01-24 15:17:10] Saving 885 values; 32155 bytes
[2023-01-24 15:17:29] Saving 885 values; 32155 bytes
[2023-01-24 15:17:48] Saving 885 values; 32155 bytes
[2023-01-24 15:18:04] Saving 885 values; 32155 bytes
[2023-01-24 15:18:22] Saving 885 values; 32155 bytes
[2023-01-24 15:18:38] Saving 885 values; 32155 bytes
[2023-01-24 15:19:02] Saving 885 values; 32155 bytes
[2023-01-24 15:19:48] Saving 885 values; 32155 bytes
[2023-01-24 15:20:29] Saving 885 values; 32155 bytes
[2023-01-24 15:20:35] Saving 885 values; 32155 bytes
[2023-01-24 15:21:05] Saving 885 values; 32155 bytes
[2023-01-24 15:22:23] Saving 885 values; 32155 bytes
[2023-01-24 15:22:37] Saving 885 values; 32155 bytes
[2023-01-24 15:23:29] Saving 885 values; 32155 bytes
[2023-01-24 15:24:00] Saving 885 values; 32155 bytes
[2023-01-24 15:24:11] Saving 885 values; 32155 bytes
[2023-01-24 15:24:29] Saving 885 values; 32155 bytes
[2023-01-24 15:26:23] Saving 885 values; 32139 bytes
[2023-01-24 15:26:29] Saving 885 values; 32139 bytes
[2023-01-24 15:27:14] Saving 885 values; 32139 bytes
[2023-01-24 15:28:06] Saving 885 values; 32139 bytes
[2023-01-24 15:28:19] Saving 885 values; 32139 bytes
[2023-01-24 15:28:34] Saving 885 values; 32155 bytes
[2023-01-24 15:29:29] Saving 885 values; 32139 bytes
[2023-01-24 15:29:49] Saving 885 values; 32139 bytes
[2023-01-24 15:30:23] Saving 885 values; 32139 bytes
[2023-01-24 15:30:57] Saving 885 values; 32139 bytes
[2023-01-24 15:31:13] Saving 885 values; 32139 bytes
[2023-01-24 15:31:43] Saving 885 values; 32139 bytes
[2023-01-24 15:32:07] Saving 885 values; 32139 bytes
[2023-01-24 15:32:37] Saving 885 values; 32155 bytes
[2023-01-24 15:33:25] Saving 885 values; 32155 bytes
[2023-01-24 15:33:30] Saving 885 values; 32155 bytes
[2023-01-24 15:33:35] Saving 885 values; 32155 bytes
[2023-01-24 15:33:47] Saving 885 values; 32155 bytes
[2023-01-24 15:34:29] Saving 885 values; 32155 bytes
[2023-01-24 15:34:44] Saving 885 values; 32155 bytes
[2023-01-24 15:34:58] Saving 885 values; 32155 bytes
[2023-01-24 15:35:23] Saving 885 values; 32155 bytes
[2023-01-24 15:35:32] Saving 885 values; 32155 bytes
[2023-01-24 15:36:00] Saving 885 values; 32155 bytes
[2023-01-24 15:36:16] Saving 885 values; 32155 bytes
[2023-01-24 15:36:30] Saving 885 values; 32192 bytes
[2023-01-24 15:36:48] Saving 885 values; 32192 bytes
[2023-01-24 15:37:10] Saving 885 values; 32192 bytes
[2023-01-24 15:37:30] Saving 885 values; 32192 bytes
[2023-01-24 15:37:54] Saving 885 values; 32192 bytes
[2023-01-24 15:38:05] Saving 885 values; 32192 bytes
[2023-01-24 15:38:29] Saving 885 values; 32192 bytes
[2023-01-24 15:39:49] Saving 885 values; 32192 bytes
[2023-01-24 15:40:06] Saving 885 values; 32192 bytes
[2023-01-24 15:40:29] Saving 885 values; 32192 bytes
[2023-01-24 15:41:03] Saving 885 values; 32192 bytes
[2023-01-24 15:41:12] Saving 885 values; 32192 bytes
[2023-01-24 15:41:46] Saving 885 values; 32177 bytes
[2023-01-24 15:42:29] Saving 885 values; 32177 bytes
[2023-01-24 15:43:14] Saving 885 values; 32177 bytes
[2023-01-24 15:43:40] Saving 885 values; 32192 bytes
[2023-01-24 15:44:15] Saving 885 values; 32192 bytes
[2023-01-24 15:44:35] Saving 885 values; 32192 bytes
[2023-01-24 15:44:50] Saving 885 values; 32192 bytes
[2023-01-24 15:45:16] Saving 885 values; 32192 bytes
[2023-01-24 15:45:29] Saving 885 values; 32192 bytes
[2023-01-24 15:46:59] Saving 885 values; 32192 bytes
[2023-01-24 15:47:17] Saving 885 values; 32192 bytes
[2023-01-24 15:47:29] Saving 885 values; 32192 bytes
[2023-01-24 15:48:29] Saving 885 values; 32192 bytes
[2023-01-24 15:51:14] Saving 885 values; 32192 bytes
[2023-01-24 15:51:33] Saving 885 values; 32192 bytes
[2023-01-24 15:52:18] Saving 885 values; 32192 bytes
[2023-01-24 15:52:30] Saving 886 values; 32217 bytes
[2023-01-24 15:52:30] Saving 886 values; 32217 bytes
[2023-01-24 15:52:53] Saving 886 values; 32217 bytes
[2023-01-24 15:53:02] Saving 886 values; 32217 bytes
[2023-01-24 15:53:30] Saving 886 values; 32217 bytes
[2023-01-24 15:54:30] Saving 886 values; 32217 bytes
[2023-01-24 15:54:53] Saving 886 values; 32217 bytes
[2023-01-24 15:55:01] Saving 886 values; 32217 bytes
[2023-01-24 15:55:30] Saving 886 values; 32217 bytes
[2023-01-24 15:57:15] Loaded 886 values
[2023-01-24 15:57:15] Backed up /home/kyle/.local/share/Mindustry/settings.bin to /home/kyle/.local/share/Mindustry/settings_backup.bin (32217 bytes)
[2023-01-24 15:57:19] Saving 886 values; 32217 bytes
[2023-01-24 15:57:22] Saving 886 values; 32217 bytes
[2023-01-24 15:57:22] Saving 886 values; 32217 bytes
[2023-01-24 15:57:22] Saving 886 values; 32217 bytes
[2023-01-24 15:57:29] Saving 886 values; 32217 bytes
[2023-01-24 15:58:06] Saving 886 values; 32217 bytes
[2023-01-24 15:58:49] Saving 886 values; 32217 bytes
[2023-01-24 15:59:30] Saving 886 values; 32217 bytes
[2023-01-24 15:59:31] Saving 886 values; 32217 bytes
[2023-01-24 16:00:49] Saving 886 values; 32217 bytes
[2023-01-24 16:01:09] Saving 888 values; 32256 bytes
[2023-01-24 16:01:16] Saving 888 values; 32256 bytes
[2023-01-24 16:01:44] Saving 888 values; 32256 bytes
[2023-01-24 16:02:37] Saving 888 values; 32256 bytes
[2023-01-24 16:02:47] Saving 889 values; 32288 bytes
[2023-01-24 16:02:51] Saving 890 values; 32311 bytes
[2023-01-24 16:02:57] Saving 890 values; 32281 bytes
[2023-01-24 16:03:16] Saving 890 values; 32281 bytes
[2023-01-24 16:03:27] Saving 890 values; 32281 bytes
[2023-01-24 16:03:31] Saving 890 values; 32281 bytes
[2023-01-24 16:04:04] Saving 890 values; 32281 bytes
[2023-01-24 16:04:18] Saving 890 values; 32281 bytes
[2023-01-24 16:04:31] Saving 890 values; 32281 bytes
[2023-01-24 16:04:46] Saving 890 values; 32311 bytes
[2023-01-24 16:06:07] Saving 890 values; 32311 bytes
[2023-01-24 16:07:14] Saving 890 values; 32311 bytes
[2023-01-24 16:07:37] Saving 890 values; 32311 bytes
[2023-01-24 16:08:09] Saving 890 values; 32311 bytes
[2023-01-24 16:08:41] Saving 890 values; 32311 bytes
[2023-01-24 16:09:10] Saving 890 values; 32311 bytes
[2023-01-24 16:09:22] Saving 890 values; 32311 bytes
[2023-01-24 16:10:37] Saving 890 values; 32311 bytes
[2023-01-24 16:11:45] Saving 890 values; 32311 bytes
[2023-01-24 16:12:49] Saving 890 values; 32311 bytes
[2023-01-24 16:13:27] Saving 890 values; 32311 bytes
[2023-01-24 16:13:38] Saving 890 values; 32311 bytes
[2023-01-24 16:14:03] Saving 890 values; 32311 bytes
[2023-01-24 16:14:58] Saving 890 values; 32311 bytes
[2023-01-24 16:15:32] Saving 890 values; 32311 bytes
[2023-01-24 16:16:44] Saving 890 values; 32311 bytes
[2023-01-24 16:17:17] Saving 890 values; 32311 bytes
[2023-01-24 16:18:19] Saving 890 values; 32311 bytes
[2023-01-24 16:18:34] Saving 890 values; 32311 bytes
[2023-01-24 16:18:48] Saving 890 values; 32311 bytes
[2023-01-24 16:19:41] Saving 890 values; 32311 bytes
[2023-01-24 16:20:08] Saving 890 values; 32311 bytes
[2023-01-24 16:22:10] Saving 890 values; 32311 bytes
[2023-01-24 16:22:57] Saving 890 values; 32311 bytes
[2023-01-24 16:23:21] Saving 890 values; 32311 bytes
[2023-01-24 16:23:28] Saving 890 values; 32311 bytes
[2023-01-24 16:23:31] Saving 890 values; 32311 bytes
[2023-01-24 16:25:09] Saving 890 values; 32311 bytes
[2023-01-24 16:26:41] Saving 890 values; 32311 bytes
[2023-01-24 16:27:48] Saving 890 values; 32311 bytes
[2023-01-24 16:28:55] Saving 890 values; 32311 bytes
[2023-01-24 16:29:10] Saving 890 values; 32311 bytes
[2023-01-24 16:31:20] Saving 890 values; 32311 bytes
[2023-01-24 16:31:46] Saving 890 values; 32311 bytes
[2023-01-24 16:31:54] Saving 890 values; 32311 bytes
[2023-01-24 16:32:25] Saving 890 values; 32311 bytes
[2023-01-24 16:32:31] Saving 890 values; 32311 bytes
[2023-01-24 16:33:13] Saving 890 values; 32311 bytes
[2023-01-24 16:33:27] Saving 890 values; 32311 bytes
[2023-01-24 16:33:52] Saving 890 values; 32311 bytes
[2023-01-24 16:34:21] Saving 890 values; 32311 bytes
[2023-01-24 16:34:30] Saving 890 values; 32311 bytes
[2023-01-24 16:34:31] Saving 890 values; 32311 bytes
[2023-01-24 16:35:28] Saving 890 values; 32311 bytes
[2023-01-24 16:35:31] Saving 890 values; 32311 bytes
[2023-01-24 16:35:42] Saving 890 values; 32311 bytes
[2023-01-24 16:36:00] Saving 890 values; 32311 bytes
[2023-01-24 16:36:29] Saving 890 values; 32311 bytes
[2023-01-24 16:36:31] Saving 890 values; 32311 bytes
[2023-01-24 16:37:20] Saving 890 values; 32311 bytes
[2023-01-24 16:37:31] Saving 890 values; 32311 bytes
[2023-01-24 16:37:47] Saving 890 values; 32311 bytes
[2023-01-24 16:38:54] Saving 890 values; 32311 bytes
[2023-01-24 16:40:08] Saving 890 values; 32311 bytes
[2023-01-24 16:40:12] Saving 890 values; 32311 bytes
[2023-01-24 16:40:54] Saving 890 values; 32311 bytes
[2023-01-24 16:41:06] Saving 890 values; 32311 bytes
[2023-01-24 16:41:22] Saving 890 values; 32311 bytes
[2023-01-24 16:41:31] Saving 890 values; 32311 bytes
[2023-01-24 16:42:20] Saving 890 values; 32311 bytes
[2023-01-24 16:42:41] Saving 890 values; 32311 bytes
[2023-01-24 16:42:51] Saving 890 values; 32311 bytes
[2023-01-24 16:43:26] Saving 890 values; 32311 bytes
[2023-01-24 16:43:31] Saving 890 values; 32311 bytes
[2023-01-24 16:43:42] Saving 890 values; 32311 bytes
[2023-01-24 16:44:30] Saving 890 values; 32311 bytes
[2023-01-24 16:47:59] Saving 890 values; 32311 bytes
[2023-01-24 16:48:31] Saving 890 values; 32311 bytes
[2023-01-24 16:49:24] Saving 890 values; 32311 bytes
[2023-01-24 16:49:31] Saving 890 values; 32311 bytes
[2023-01-24 16:50:27] Saving 890 values; 32311 bytes
[2023-01-24 16:50:31] Saving 890 values; 32311 bytes
[2023-01-24 16:51:44] Saving 890 values; 32311 bytes
[2023-01-24 16:52:05] Saving 890 values; 32311 bytes
[2023-01-24 16:52:35] Saving 890 values; 32311 bytes
[2023-01-24 16:53:39] Saving 890 values; 32311 bytes
[2023-01-24 16:54:37] Saving 890 values; 32311 bytes
[2023-01-24 16:56:29] Saving 890 values; 32311 bytes
[2023-01-24 16:56:31] Saving 890 values; 32311 bytes
[2023-01-24 16:57:09] Saving 890 values; 32311 bytes
[2023-01-24 16:57:14] Saving 891 values; 32351 bytes
[2023-01-24 16:57:15] Saving 892 values; 32386 bytes
[2023-01-24 16:57:54] Saving 892 values; 32386 bytes
[2023-01-24 16:58:35] Saving 892 values; 32386 bytes
[2023-01-24 16:59:11] Saving 892 values; 32386 bytes
[2023-01-24 16:59:19] Saving 892 values; 32386 bytes
[2023-01-24 16:59:46] Saving 892 values; 32386 bytes
[2023-01-24 17:00:25] Saving 892 values; 32386 bytes
[2023-01-24 17:06:16] Saving 893 values; 32409 bytes
[2023-01-24 17:06:18] Saving 893 values; 32409 bytes
[2023-01-24 17:06:19] Saving 894 values; 32451 bytes
[2023-01-24 17:07:35] Saving 894 values; 32451 bytes
[2023-01-24 17:07:41] Saving 894 values; 32451 bytes
